Year,Month,Day,Date,hour,wind speed (m/sec)
2015,7,15,15/7/2015,4,6.4
2015,7,15,15/7/2015,5,5.41
2015,7,15,15/7/2015,6,4.25
2015,7,15,15/7/2015,7,2.95
2015,7,15,15/7/2015,8,1.26
2015,7,15,15/7/2015,9,0.46
2015,7,15,15/7/2015,10,2.39
2015,7,15,15/7/2015,11,4.12
2015,7,15,15/7/2015,12,5.23
2015,7,15,15/7/2015,13,5.82
2015,7,15,15/7/2015,14,6.16
2015,7,15,15/7/2015,15,5.96
2015,7,15,15/7/2015,16,6.08
2015,7,15,15/7/2015,17,5.84
2015,7,15,15/7/2015,18,4.71
2015,7,15,15/7/2015,19,3.61
2015,7,15,15/7/2015,20,3.08
2015,7,15,15/7/2015,21,3.87
2015,7,15,15/7/2015,22,4.76
2015,7,15,15/7/2015,23,4.76
2015,7,16,16/7/2015,0,4.69
2015,7,16,16/7/2015,1,4.49
2015,7,16,16/7/2015,2,6.23
2015,7,16,16/7/2015,3,6.74
2015,7,16,16/7/2015,4,6.38
2015,7,16,16/7/2015,5,5.8
2015,7,16,16/7/2015,6,4.79
2015,7,16,16/7/2015,7,3.08
2015,7,16,16/7/2015,8,0.89
2015,7,16,16/7/2015,9,1.56
2015,7,16,16/7/2015,10,3.9
2015,7,16,16/7/2015,11,5.38
2015,7,16,16/7/2015,12,5.84
2015,7,16,16/7/2015,13,5.85
2015,7,16,16/7/2015,14,6.31
2015,7,16,16/7/2015,15,6.74
2015,7,16,16/7/2015,16,6.88
2015,7,16,16/7/2015,17,6.01
2015,7,16,16/7/2015,18,5.35
2015,7,16,16/7/2015,19,4.27
2015,7,16,16/7/2015,20,3.64
2015,7,16,16/7/2015,21,4.11
2015,7,16,16/7/2015,22,5.1
2015,7,16,16/7/2015,23,4.45
2015,7,17,17/7/2015,0,4.21
2015,7,17,17/7/2015,1,4.52
2015,7,17,17/7/2015,2,6.41
2015,7,17,17/7/2015,3,6.43
2015,7,17,17/7/2015,4,5.91
2015,7,17,17/7/2015,5,4.93
2015,7,17,17/7/2015,6,4.09
2015,7,17,17/7/2015,7,2.8
2015,7,17,17/7/2015,8,1.72
2015,7,17,17/7/2015,9,1.29
2015,7,17,17/7/2015,10,1.72
2015,7,17,17/7/2015,11,3.25
2015,7,17,17/7/2015,12,4.4
2015,7,17,17/7/2015,13,4.85
2015,7,17,17/7/2015,14,4.96
2015,7,17,17/7/2015,15,5.81
2015,7,17,17/7/2015,16,5.8
2015,7,17,17/7/2015,17,5.25
2015,7,17,17/7/2015,18,4.34
2015,7,17,17/7/2015,19,4.45
2015,7,17,17/7/2015,20,5.92
2015,7,17,17/7/2015,21,6.79
2015,7,17,17/7/2015,22,5.58
2015,7,17,17/7/2015,23,4.99
2015,7,18,18/7/2015,0,4.53
2015,7,18,18/7/2015,1,4.57
2015,7,18,18/7/2015,2,6
2015,7,18,18/7/2015,3,6.62
2015,7,18,18/7/2015,4,6.31
2015,7,18,18/7/2015,5,5.25
2015,7,18,18/7/2015,6,3.71
2015,7,18,18/7/2015,7,1.93
2015,7,18,18/7/2015,8,0.58
2015,7,18,18/7/2015,9,1.06
2015,7,18,18/7/2015,10,2.44
2015,7,18,18/7/2015,11,3.5
2015,7,18,18/7/2015,12,4.89
2015,7,18,18/7/2015,13,6.15
2015,7,18,18/7/2015,14,7.31
2015,7,18,18/7/2015,15,7.91
2015,7,18,18/7/2015,16,7.21
2015,7,18,18/7/2015,17,6.26
2015,7,18,18/7/2015,18,5.4
2015,7,18,18/7/2015,19,5.64
2015,7,18,18/7/2015,20,6.26
2015,7,18,18/7/2015,21,6.06
2015,7,18,18/7/2015,22,5.74
2015,7,18,18/7/2015,23,5.86
2015,7,19,19/7/2015,0,5.5
2015,7,19,19/7/2015,1,5.01
2015,7,19,19/7/2015,2,6.78
2015,7,19,19/7/2015,3,8.29
2015,7,19,19/7/2015,4,8.38
2015,7,19,19/7/2015,5,8.11
2015,7,19,19/7/2015,6,7.52
2015,7,19,19/7/2015,7,6.9
2015,7,19,19/7/2015,8,6.1
2015,7,19,19/7/2015,9,5.32
2015,7,19,19/7/2015,10,3.91
2015,7,19,19/7/2015,11,2.82
2015,7,19,19/7/2015,12,2.02
2015,7,19,19/7/2015,13,2.24
2015,7,19,19/7/2015,14,2.66
2015,7,19,19/7/2015,15,3.17
2015,7,19,19/7/2015,16,3.48
2015,7,19,19/7/2015,17,4
2015,7,19,19/7/2015,18,4.93
2015,7,19,19/7/2015,19,5.87
2015,7,19,19/7/2015,20,6.43
2015,7,19,19/7/2015,21,5.98
2015,7,19,19/7/2015,22,5.62
2015,7,19,19/7/2015,23,5.27
2015,7,20,20/7/2015,0,4.93
2015,7,20,20/7/2015,1,4.98
2015,7,20,20/7/2015,2,5.96
2015,7,20,20/7/2015,3,6.96
2015,7,20,20/7/2015,4,7.01
2015,7,20,20/7/2015,5,6.56
2015,7,20,20/7/2015,6,5.96
2015,7,20,20/7/2015,7,5.14
2015,7,20,20/7/2015,8,4.47
2015,7,20,20/7/2015,9,3.37
2015,7,20,20/7/2015,10,2.03
2015,7,20,20/7/2015,11,1
2015,7,20,20/7/2015,12,2.66
2015,7,20,20/7/2015,13,4.23
2015,7,20,20/7/2015,14,5
2015,7,20,20/7/2015,15,5.49
2015,7,20,20/7/2015,16,5.79
2015,7,20,20/7/2015,17,5.46
2015,7,20,20/7/2015,18,5.62
2015,7,20,20/7/2015,19,5.36
2015,7,20,20/7/2015,20,5.13
2015,7,20,20/7/2015,21,5.1
2015,7,20,20/7/2015,22,4.87
2015,7,20,20/7/2015,23,4.37
2015,7,21,21/7/2015,0,4.15
2015,7,21,21/7/2015,1,3.87
2015,7,21,21/7/2015,2,5.02
2015,7,21,21/7/2015,3,5.66
2015,7,21,21/7/2015,4,5.36
2015,7,21,21/7/2015,5,4.3
2015,7,21,21/7/2015,6,2.88
2015,7,21,21/7/2015,7,0.8
2015,7,21,21/7/2015,8,1.34
2015,7,21,21/7/2015,9,3.58
2015,7,21,21/7/2015,10,5.3
2015,7,21,21/7/2015,11,6.54
2015,7,21,21/7/2015,12,7.1
2015,7,21,21/7/2015,13,7.16
2015,7,21,21/7/2015,14,7.37
2015,7,21,21/7/2015,15,8.24
2015,7,21,21/7/2015,16,8.21
2015,7,21,21/7/2015,17,8.21
2015,7,21,21/7/2015,18,7.68
2015,7,21,21/7/2015,19,6.67
2015,7,21,21/7/2015,20,5.27
2015,7,21,21/7/2015,21,4.4
2015,7,21,21/7/2015,22,5.56
2015,7,21,21/7/2015,23,5.31
2015,7,22,22/7/2015,0,5.21
2015,7,22,22/7/2015,1,4.67
2015,7,22,22/7/2015,2,6.31
2015,7,22,22/7/2015,3,6.31
2015,7,22,22/7/2015,4,5.67
2015,7,22,22/7/2015,5,4.24
2015,7,22,22/7/2015,6,1.98
2015,7,22,22/7/2015,7,1.69
2015,7,22,22/7/2015,8,3.06
2015,7,22,22/7/2015,9,4.7
2015,7,22,22/7/2015,10,6.28
2015,7,22,22/7/2015,11,7.56
2015,7,22,22/7/2015,12,7.87
2015,7,22,22/7/2015,13,7.91
2015,7,22,22/7/2015,14,8.64
2015,7,22,22/7/2015,15,8.97
2015,7,22,22/7/2015,16,8.93
2015,7,22,22/7/2015,17,8.76
2015,7,22,22/7/2015,18,8.39
2015,7,22,22/7/2015,19,7.58
2015,7,22,22/7/2015,20,6.66
2015,7,22,22/7/2015,21,6.28
2015,7,22,22/7/2015,22,5.81
2015,7,22,22/7/2015,23,5.29
2015,7,23,23/7/2015,0,4.63
2015,7,23,23/7/2015,1,4.27
2015,7,23,23/7/2015,2,4.85
2015,7,23,23/7/2015,3,4.81
2015,7,23,23/7/2015,4,4.18
2015,7,23,23/7/2015,5,3.05
2015,7,23,23/7/2015,6,2.37
2015,7,23,23/7/2015,7,2.81
2015,7,23,23/7/2015,8,4.57
2015,7,23,23/7/2015,9,6.57
2015,7,23,23/7/2015,10,8.13
2015,7,23,23/7/2015,11,9.11
2015,7,23,23/7/2015,12,9.66
2015,7,23,23/7/2015,13,9.52
2015,7,23,23/7/2015,14,9.68
2015,7,23,23/7/2015,15,9.76
2015,7,23,23/7/2015,16,9.28
2015,7,23,23/7/2015,17,9.09
2015,7,23,23/7/2015,18,8.71
2015,7,23,23/7/2015,19,8.31
2015,7,23,23/7/2015,20,7.66
2015,7,23,23/7/2015,21,7.04
2015,7,23,23/7/2015,22,6.59
2015,7,23,23/7/2015,23,6.25
2015,7,24,24/7/2015,0,5.78
2015,7,24,24/7/2015,1,5.4
2015,7,24,24/7/2015,2,5.37
2015,7,24,24/7/2015,3,6.14
2015,7,24,24/7/2015,4,5.74
2015,7,24,24/7/2015,5,4.96
2015,7,24,24/7/2015,6,3.96
2015,7,24,24/7/2015,7,3.01
2015,7,24,24/7/2015,8,2.25
2015,7,24,24/7/2015,9,1.92
2015,7,24,24/7/2015,10,2.51
2015,7,24,24/7/2015,11,4.04
2015,7,24,24/7/2015,12,4.96
2015,7,24,24/7/2015,13,5.95
2015,7,24,24/7/2015,14,6.99
2015,7,24,24/7/2015,15,7.12
2015,7,24,24/7/2015,16,7.48
2015,7,24,24/7/2015,17,7.89
2015,7,24,24/7/2015,18,7.95
2015,7,24,24/7/2015,19,7.89
2015,7,24,24/7/2015,20,7.69
2015,7,24,24/7/2015,21,7.04
2015,7,24,24/7/2015,22,6.12
2015,7,24,24/7/2015,23,5.4
2015,7,25,25/7/2015,0,5.06
2015,7,25,25/7/2015,1,4.79
2015,7,25,25/7/2015,2,5.32
2015,7,25,25/7/2015,3,5.12
2015,7,25,25/7/2015,4,4.52
2015,7,25,25/7/2015,5,3.61
2015,7,25,25/7/2015,6,2.14
2015,7,25,25/7/2015,7,1.39
2015,7,25,25/7/2015,8,2.12
2015,7,25,25/7/2015,9,3.32
2015,7,25,25/7/2015,10,5.09
2015,7,25,25/7/2015,11,6.61
2015,7,25,25/7/2015,12,7.2
2015,7,25,25/7/2015,13,7.46
2015,7,25,25/7/2015,14,7.79
2015,7,25,25/7/2015,15,8.02
2015,7,25,25/7/2015,16,8.47
2015,7,25,25/7/2015,17,8.67
2015,7,25,25/7/2015,18,8.5
2015,7,25,25/7/2015,19,8.35
2015,7,25,25/7/2015,20,7.6
2015,7,25,25/7/2015,21,6.93
2015,7,25,25/7/2015,22,6.12
2015,7,25,25/7/2015,23,5.61
2015,7,26,26/7/2015,0,5.16
2015,7,26,26/7/2015,1,4.62
2015,7,26,26/7/2015,2,5.29
2015,7,26,26/7/2015,3,5.26
2015,7,26,26/7/2015,4,4.49
2015,7,26,26/7/2015,5,3.82
2015,7,26,26/7/2015,6,2.32
2015,7,26,26/7/2015,7,1.38
2015,7,26,26/7/2015,8,1.81
2015,7,26,26/7/2015,9,3.54
2015,7,26,26/7/2015,10,4.93
2015,7,26,26/7/2015,11,5.68
2015,7,26,26/7/2015,12,6.09
2015,7,26,26/7/2015,13,6.51
2015,7,26,26/7/2015,14,7.25
2015,7,26,26/7/2015,15,7.86
2015,7,26,26/7/2015,16,8.23
2015,7,26,26/7/2015,17,8.02
2015,7,26,26/7/2015,18,7.7
2015,7,26,26/7/2015,19,7.33
2015,7,26,26/7/2015,20,6.69
2015,7,26,26/7/2015,21,6.18
2015,7,26,26/7/2015,22,5.53
2015,7,26,26/7/2015,23,4.73
2015,7,27,27/7/2015,0,4.02
2015,7,27,27/7/2015,1,3.34
2015,7,27,27/7/2015,2,4.12
2015,7,27,27/7/2015,3,5.11
2015,7,27,27/7/2015,4,4.58
2015,7,27,27/7/2015,5,3.96
2015,7,27,27/7/2015,6,2.99
2015,7,27,27/7/2015,7,1.45
2015,7,27,27/7/2015,8,0.38
2015,7,27,27/7/2015,9,2.29
2015,7,27,27/7/2015,10,4.37
2015,7,27,27/7/2015,11,6.03
2015,7,27,27/7/2015,12,6.77
2015,7,27,27/7/2015,13,6.65
2015,7,27,27/7/2015,14,6.59
2015,7,27,27/7/2015,15,7.03
2015,7,27,27/7/2015,16,7.69
2015,7,27,27/7/2015,17,7.96
2015,7,27,27/7/2015,18,7.88
2015,7,27,27/7/2015,19,6.65
2015,7,27,27/7/2015,20,6.01
2015,7,27,27/7/2015,21,5.71
2015,7,27,27/7/2015,22,5.64
2015,7,27,27/7/2015,23,5.19
2015,7,28,28/7/2015,0,4.47
2015,7,28,28/7/2015,1,3.65
2015,7,28,28/7/2015,2,3.87
2015,7,28,28/7/2015,3,4.13
2015,7,28,28/7/2015,4,3.82
2015,7,28,28/7/2015,5,3.1
2015,7,28,28/7/2015,6,2.17
2015,7,28,28/7/2015,7,1.44
2015,7,28,28/7/2015,8,1.75
2015,7,28,28/7/2015,9,2.62
2015,7,28,28/7/2015,10,4.19
2015,7,28,28/7/2015,11,5.43
2015,7,28,28/7/2015,12,6.55
2015,7,28,28/7/2015,13,6.86
2015,7,28,28/7/2015,14,7.29
2015,7,28,28/7/2015,15,7.25
2015,7,28,28/7/2015,16,7.13
2015,7,28,28/7/2015,17,6.71
2015,7,28,28/7/2015,18,7.28
2015,7,28,28/7/2015,19,5.99
2015,7,28,28/7/2015,20,5.85
2015,7,28,28/7/2015,21,5.77
2015,7,28,28/7/2015,22,5.66
2015,7,28,28/7/2015,23,5.4
2015,7,29,29/7/2015,0,5.07
2015,7,29,29/7/2015,1,4.47
2015,7,29,29/7/2015,2,4.32
2015,7,29,29/7/2015,3,4.46
2015,7,29,29/7/2015,4,4.13
2015,7,29,29/7/2015,5,3.74
2015,7,29,29/7/2015,6,3.24
2015,7,29,29/7/2015,7,2.47
2015,7,29,29/7/2015,8,2.17
2015,7,29,29/7/2015,9,2.32
2015,7,29,29/7/2015,10,3.33
2015,7,29,29/7/2015,11,4.68
2015,7,29,29/7/2015,12,6.17
2015,7,29,29/7/2015,13,7.34
2015,7,29,29/7/2015,14,7.82
2015,7,29,29/7/2015,15,7.91
2015,7,29,29/7/2015,16,7.79
2015,7,29,29/7/2015,17,7.86
2015,7,29,29/7/2015,18,7.49
2015,7,29,29/7/2015,19,6.92
2015,7,29,29/7/2015,20,6.34
2015,7,29,29/7/2015,21,5.9
2015,7,29,29/7/2015,22,5.24
2015,7,29,29/7/2015,23,5.03
2015,7,30,30/7/2015,0,4.67
2015,7,30,30/7/2015,1,4.24
2015,7,30,30/7/2015,2,4.94
2015,7,30,30/7/2015,3,5.44
2015,7,30,30/7/2015,4,4.96
2015,7,30,30/7/2015,5,4.71
2015,7,30,30/7/2015,6,4.07
2015,7,30,30/7/2015,7,3.19
2015,7,30,30/7/2015,8,1.81
2015,7,30,30/7/2015,9,0.92
2015,7,30,30/7/2015,10,2.25
2015,7,30,30/7/2015,11,4.25
2015,7,30,30/7/2015,12,6.37
2015,7,30,30/7/2015,13,7.45
2015,7,30,30/7/2015,14,7.82
2015,7,30,30/7/2015,15,7.87
2015,7,30,30/7/2015,16,7.85
2015,7,30,30/7/2015,17,8.13
2015,7,30,30/7/2015,18,7.56
2015,7,30,30/7/2015,19,6.61
2015,7,30,30/7/2015,20,5.8
2015,7,30,30/7/2015,21,5.16
2015,7,30,30/7/2015,22,4.63
2015,7,30,30/7/2015,23,4.2
2015,7,31,31/7/2015,0,3.96
2015,7,31,31/7/2015,1,4
2015,7,31,31/7/2015,2,4.63
2015,7,31,31/7/2015,3,5.31
2015,7,31,31/7/2015,4,5.4
2015,7,31,31/7/2015,5,5.14
2015,7,31,31/7/2015,6,4.27
2015,7,31,31/7/2015,7,3.31
2015,7,31,31/7/2015,8,1.83
2015,7,31,31/7/2015,9,1.24
2015,7,31,31/7/2015,10,2.68
2015,7,31,31/7/2015,11,4.28
2015,7,31,31/7/2015,12,5.77
2015,7,31,31/7/2015,13,6.47
2015,7,31,31/7/2015,14,6.78
2015,7,31,31/7/2015,15,6.85
2015,7,31,31/7/2015,16,6.72
2015,7,31,31/7/2015,17,7.05
2015,7,31,31/7/2015,18,7.39
2015,7,31,31/7/2015,19,7.13
2015,7,31,31/7/2015,20,6.86
2015,7,31,31/7/2015,21,6.34
2015,7,31,31/7/2015,22,5.68
2015,7,31,31/7/2015,23,5.2
2015,8,1,1/8/2015,0,3.27
2015,8,1,1/8/2015,1,2.44
2015,8,1,1/8/2015,2,2.66
2015,8,1,1/8/2015,3,3.15
2015,8,1,1/8/2015,4,3.59
2015,8,1,1/8/2015,5,3.24
2015,8,1,1/8/2015,6,2.92
2015,8,1,1/8/2015,7,1.99
2015,8,1,1/8/2015,8,0.79
2015,8,1,1/8/2015,9,1.53
2015,8,1,1/8/2015,10,3.92
2015,8,1,1/8/2015,11,5.77
2015,8,1,1/8/2015,12,6.62
2015,8,1,1/8/2015,13,6.05
2015,8,1,1/8/2015,14,5.55
2015,8,1,1/8/2015,15,5.46
2015,8,1,1/8/2015,16,5.42
2015,8,1,1/8/2015,17,5.64
2015,8,1,1/8/2015,18,5.86
2015,8,1,1/8/2015,19,5.9
2015,8,1,1/8/2015,20,6.21
2015,8,1,1/8/2015,21,5.08
2015,8,1,1/8/2015,22,3.27
2015,8,1,1/8/2015,23,2.7
2015,8,2,2/8/2015,0,2.27
2015,8,2,2/8/2015,1,1.46
2015,8,2,2/8/2015,2,1.79
2015,8,2,2/8/2015,3,2.85
2015,8,2,2/8/2015,4,4.13
2015,8,2,2/8/2015,5,4.59
2015,8,2,2/8/2015,6,4.02
2015,8,2,2/8/2015,7,2.92
2015,8,2,2/8/2015,8,2.14
2015,8,2,2/8/2015,9,1.31
2015,8,2,2/8/2015,10,2.5
2015,8,2,2/8/2015,11,3.31
2015,8,2,2/8/2015,12,4.34
2015,8,2,2/8/2015,13,4.62
2015,8,2,2/8/2015,14,5.02
2015,8,2,2/8/2015,15,5.41
2015,8,2,2/8/2015,16,5.72
2015,8,2,2/8/2015,17,6.72
2015,8,2,2/8/2015,18,7.16
2015,8,2,2/8/2015,19,6.76
2015,8,2,2/8/2015,20,6.26
2015,8,2,2/8/2015,21,5.56
2015,8,2,2/8/2015,22,4.23
2015,8,2,2/8/2015,23,3.16
2015,8,3,3/8/2015,0,3.02
2015,8,3,3/8/2015,1,3.71
2015,8,3,3/8/2015,2,3.55
2015,8,3,3/8/2015,3,4.37
2015,8,3,3/8/2015,4,4.48
2015,8,3,3/8/2015,5,3.82
2015,8,3,3/8/2015,6,2.95
2015,8,3,3/8/2015,7,1.64
2015,8,3,3/8/2015,8,0.51
2015,8,3,3/8/2015,9,1.44
2015,8,3,3/8/2015,10,3.66
2015,8,3,3/8/2015,11,5.42
2015,8,3,3/8/2015,12,6.06
2015,8,3,3/8/2015,13,5.38
2015,8,3,3/8/2015,14,5.25
2015,8,3,3/8/2015,15,5.72
2015,8,3,3/8/2015,16,5.77
2015,8,3,3/8/2015,17,6.43
2015,8,3,3/8/2015,18,6.9
2015,8,3,3/8/2015,19,5.95
2015,8,3,3/8/2015,20,5.06
2015,8,3,3/8/2015,21,3.65
2015,8,3,3/8/2015,22,2.8
2015,8,3,3/8/2015,23,2.94
2015,8,4,4/8/2015,0,2.66
2015,8,4,4/8/2015,1,2.6
2015,8,4,4/8/2015,2,4.72
2015,8,4,4/8/2015,3,5.63
2015,8,4,4/8/2015,4,5.31
2015,8,4,4/8/2015,5,4.71
2015,8,4,4/8/2015,6,3.52
2015,8,4,4/8/2015,7,1.63
2015,8,4,4/8/2015,8,0.95
2015,8,4,4/8/2015,9,2.78
2015,8,4,4/8/2015,10,4.28
2015,8,4,4/8/2015,11,5.88
2015,8,4,4/8/2015,12,6.69
2015,8,4,4/8/2015,13,6.41
2015,8,4,4/8/2015,14,6.34
2015,8,4,4/8/2015,15,6.18
2015,8,4,4/8/2015,16,6.07
2015,8,4,4/8/2015,17,6.23
2015,8,4,4/8/2015,18,6.09
2015,8,4,4/8/2015,19,5.35
2015,8,4,4/8/2015,20,3.72
2015,8,4,4/8/2015,21,2.94
2015,8,4,4/8/2015,22,3.05
2015,8,4,4/8/2015,23,2.86
2015,8,5,5/8/2015,0,2.42
2015,8,5,5/8/2015,1,3.25
2015,8,5,5/8/2015,2,5.37
2015,8,5,5/8/2015,3,5.55
2015,8,5,5/8/2015,4,5.1
2015,8,5,5/8/2015,5,4.85
2015,8,5,5/8/2015,6,4.09
2015,8,5,5/8/2015,7,3.12
2015,8,5,5/8/2015,8,2.15
2015,8,5,5/8/2015,9,1.48
2015,8,5,5/8/2015,10,1.84
2015,8,5,5/8/2015,11,2.81
2015,8,5,5/8/2015,12,4.38
2015,8,5,5/8/2015,13,5.86
2015,8,5,5/8/2015,14,6.36
2015,8,5,5/8/2015,15,6.68
2015,8,5,5/8/2015,16,6.1
2015,8,5,5/8/2015,17,6.17
2015,8,5,5/8/2015,18,5.83
2015,8,5,5/8/2015,19,4.9
2015,8,5,5/8/2015,20,4.45
2015,8,5,5/8/2015,21,4.38
2015,8,5,5/8/2015,22,3.67
2015,8,5,5/8/2015,23,3.13
2015,8,6,6/8/2015,0,3.32
2015,8,6,6/8/2015,1,3.39
2015,8,6,6/8/2015,2,5.02
2015,8,6,6/8/2015,3,5.91
2015,8,6,6/8/2015,4,5.8
2015,8,6,6/8/2015,5,5.58
2015,8,6,6/8/2015,6,4.72
2015,8,6,6/8/2015,7,3.62
2015,8,6,6/8/2015,8,2.27
2015,8,6,6/8/2015,9,1.12
2015,8,6,6/8/2015,10,3.06
2015,8,6,6/8/2015,11,5.62
2015,8,6,6/8/2015,12,6.42
2015,8,6,6/8/2015,13,6.45
2015,8,6,6/8/2015,14,6.61
2015,8,6,6/8/2015,15,7.18
2015,8,6,6/8/2015,16,7.9
2015,8,6,6/8/2015,17,8.03
2015,8,6,6/8/2015,18,7.68
2015,8,6,6/8/2015,19,6.75
2015,8,6,6/8/2015,20,4.62
2015,8,6,6/8/2015,21,2.74
2015,8,6,6/8/2015,22,2.45
2015,8,6,6/8/2015,23,3.09
2015,8,7,7/8/2015,0,3.89
2015,8,7,7/8/2015,1,3.9
2015,8,7,7/8/2015,2,5.99
2015,8,7,7/8/2015,3,6.1
2015,8,7,7/8/2015,4,5.66
2015,8,7,7/8/2015,5,4.72
2015,8,7,7/8/2015,6,3.52
2015,8,7,7/8/2015,7,1.75
2015,8,7,7/8/2015,8,0.44
2015,8,7,7/8/2015,9,1.92
2015,8,7,7/8/2015,10,3.91
2015,8,7,7/8/2015,11,5.07
2015,8,7,7/8/2015,12,5.35
2015,8,7,7/8/2015,13,5.01
2015,8,7,7/8/2015,14,4.88
2015,8,7,7/8/2015,15,4.77
2015,8,7,7/8/2015,16,5.71
2015,8,7,7/8/2015,17,6.05
2015,8,7,7/8/2015,18,6.05
2015,8,7,7/8/2015,19,5.54
2015,8,7,7/8/2015,20,4.75
2015,8,7,7/8/2015,21,3.25
2015,8,7,7/8/2015,22,3.02
2015,8,7,7/8/2015,23,3.2
2015,8,8,8/8/2015,0,2.88
2015,8,8,8/8/2015,1,2.81
2015,8,8,8/8/2015,2,5.84
2015,8,8,8/8/2015,3,6.47
2015,8,8,8/8/2015,4,6.27
2015,8,8,8/8/2015,5,5.64
2015,8,8,8/8/2015,6,4.8
2015,8,8,8/8/2015,7,3.72
2015,8,8,8/8/2015,8,2.52
2015,8,8,8/8/2015,9,1.24
2015,8,8,8/8/2015,10,0.58
2015,8,8,8/8/2015,11,2.52
2015,8,8,8/8/2015,12,4.91
2015,8,8,8/8/2015,13,5.96
2015,8,8,8/8/2015,14,5.75
2015,8,8,8/8/2015,15,5.75
2015,8,8,8/8/2015,16,6.01
2015,8,8,8/8/2015,17,6.6
2015,8,8,8/8/2015,18,6.58
2015,8,8,8/8/2015,19,6.63
2015,8,8,8/8/2015,20,5.97
2015,8,8,8/8/2015,21,4.72
2015,8,8,8/8/2015,22,3.61
2015,8,8,8/8/2015,23,3.27
2015,8,9,9/8/2015,0,3.19
2015,8,9,9/8/2015,1,2.54
2015,8,9,9/8/2015,2,5.66
2015,8,9,9/8/2015,3,5.7
2015,8,9,9/8/2015,4,5.39
2015,8,9,9/8/2015,5,4.74
2015,8,9,9/8/2015,6,3.62
2015,8,9,9/8/2015,7,2.3
2015,8,9,9/8/2015,8,0.97
2015,8,9,9/8/2015,9,1.26
2015,8,9,9/8/2015,10,3.73
2015,8,9,9/8/2015,11,6.01
2015,8,9,9/8/2015,12,6.63
2015,8,9,9/8/2015,13,6.05
2015,8,9,9/8/2015,14,6.03
2015,8,9,9/8/2015,15,6.01
2015,8,9,9/8/2015,16,6.57
2015,8,9,9/8/2015,17,6.53
2015,8,9,9/8/2015,18,6.64
2015,8,9,9/8/2015,19,5.74
2015,8,9,9/8/2015,20,4.7
2015,8,9,9/8/2015,21,3.88
2015,8,9,9/8/2015,22,3.39
2015,8,9,9/8/2015,23,3.78
2015,8,10,10/8/2015,0,3.42
2015,8,10,10/8/2015,1,2.97
2015,8,10,10/8/2015,2,5.47
2015,8,10,10/8/2015,3,6.06
2015,8,10,10/8/2015,4,5.84
2015,8,10,10/8/2015,5,5.13
2015,8,10,10/8/2015,6,4.2
2015,8,10,10/8/2015,7,2.85
2015,8,10,10/8/2015,8,1.56
2015,8,10,10/8/2015,9,0.62
2015,8,10,10/8/2015,10,2.72
2015,8,10,10/8/2015,11,5.37
2015,8,10,10/8/2015,12,6.4
2015,8,10,10/8/2015,13,5.91
2015,8,10,10/8/2015,14,5.39
2015,8,10,10/8/2015,15,5.74
2015,8,10,10/8/2015,16,6.23
2015,8,10,10/8/2015,17,6.15
2015,8,10,10/8/2015,18,6.36
2015,8,10,10/8/2015,19,6.43
2015,8,10,10/8/2015,20,5.85
2015,8,10,10/8/2015,21,5.41
2015,8,10,10/8/2015,22,4.52
2015,8,10,10/8/2015,23,3.17
2015,8,11,11/8/2015,0,2.94
2015,8,11,11/8/2015,1,2.5
2015,8,11,11/8/2015,2,5.38
2015,8,11,11/8/2015,3,5.65
2015,8,11,11/8/2015,4,5.2
2015,8,11,11/8/2015,5,4.42
2015,8,11,11/8/2015,6,3.18
2015,8,11,11/8/2015,7,2.15
2015,8,11,11/8/2015,8,1.29
2015,8,11,11/8/2015,9,1.52
2015,8,11,11/8/2015,10,3.78
2015,8,11,11/8/2015,11,5.87
2015,8,11,11/8/2015,12,6.68
2015,8,11,11/8/2015,13,6.34
2015,8,11,11/8/2015,14,6.21
2015,8,11,11/8/2015,15,6.74
2015,8,11,11/8/2015,16,6.55
2015,8,11,11/8/2015,17,6.4
2015,8,11,11/8/2015,18,6.16
2015,8,11,11/8/2015,19,5.52
2015,8,11,11/8/2015,20,4.72
2015,8,11,11/8/2015,21,3.87
2015,8,11,11/8/2015,22,3.62
2015,8,11,11/8/2015,23,4.05
2015,8,12,12/8/2015,0,3.72
2015,8,12,12/8/2015,1,3.93
2015,8,12,12/8/2015,2,6.36
2015,8,12,12/8/2015,3,6.42
2015,8,12,12/8/2015,4,6.03
2015,8,12,12/8/2015,5,5.63
2015,8,12,12/8/2015,6,4.58
2015,8,12,12/8/2015,7,3.07
2015,8,12,12/8/2015,8,1.5
2015,8,12,12/8/2015,9,0.8
2015,8,12,12/8/2015,10,3.08
2015,8,12,12/8/2015,11,4.76
2015,8,12,12/8/2015,12,5.59
2015,8,12,12/8/2015,13,5.06
2015,8,12,12/8/2015,14,5.22
2015,8,12,12/8/2015,15,5.63
2015,8,12,12/8/2015,16,6.01
2015,8,12,12/8/2015,17,5.97
2015,8,12,12/8/2015,18,5.62
2015,8,12,12/8/2015,19,4.66
2015,8,12,12/8/2015,20,3.52
2015,8,12,12/8/2015,21,2.83
2015,8,12,12/8/2015,22,2.94
2015,8,12,12/8/2015,23,2.65
2015,8,13,13/8/2015,0,2.57
2015,8,13,13/8/2015,1,2.86
2015,8,13,13/8/2015,2,5.15
2015,8,13,13/8/2015,3,5.55
2015,8,13,13/8/2015,4,5.25
2015,8,13,13/8/2015,5,4.35
2015,8,13,13/8/2015,6,2.96
